32.595,-115.38902,2240101
34.845617,-82.364463,168149
26.074383,-81.703689,1110297
34.73294,-89.54712,122650
-33.86497,151.1935,1319756
-30.64141,151.50147,1319686
28.34064,-81.64506,19545
28.34064,-81.64506,92495
28.34064,-81.64506,18624
26.588002,-80.124521,4269831
-33.2384,151.40657,1306906
-35.2789261,138.4607639,1110826
19.2452,-99.62474,22530
19.2452,-99.62474,612046
26.05647,-81.71467,786899
32.49899,-92.12819,124295
41.966424,-89.00151,208341
42.041914,-87.950924,460723
26.0567,-81.71499,786899
19.16271,-96.10962,2293064
26.0315,-80.25212,3194829
17.9051839,-91.757862,3124492
26.03166,-80.25203,2689414
-34.38409,150.87952,1296603
42.776416,-73.716199,611608
-34.29828,146.0313,1296603
24.79879,-107.34672,2662219
-33.71473,151.11424,1294399
25.96461,-100.17274,281863293
25.99432,-80.2683,2724080
-33.86087,151.07426,1290042
-34.43658,150.88431,1287583
39.77397,-89.63301,180169
-32.55163,148.94663,1286465
41.759923,-87.569159,741822
25.99439,-80.26598,785884
39.946501,-75.408644,2310688
25.99439,-80.26598,32882
35.773593,-81.398284,187876
-33.24583333,151.5041667,1274695
26.903686,-80.109246,3590732
43.144477,-77.622424,301201
-30.17937514,151.6346621,1271630
26.903686,-80.109246,1366451
31.43124,-86.95803,121664
38.582826,-90.561207,699732
35.179695,-80.668833,224782
41.01003,-81.628956,185455
39.97316,-75.13848,2219021
26.21852,-81.733095,26831
52.48484462,-2.07523239,2482579
39.851295,-86.141673,384095
-34.88302,150.6085,1245720
39.655193,-75.331144,283444
-35.99857,146.38973,1243231
41.607562,-81.520813,136132
31.054507,-92.460533,132055
26.60352,-81.73152,1123223
26.32669,-81.80048,475731
26.088,-80.23776,862302
-33.86501,151.01948,1230254
26.08803,-80.23775,862302
43.36979,-71.27311,46798
36.027947,-78.962433,232207
36.387717,-86.733,153969
41.66095,-86.19,215444
-33.65991,151.29377,1247862
35.180578,136.905601,370478
35.556423,139.572975,122143
-32.93108675,151.7758178,1218854
32.51634,-93.70107,121861
27.881026,-82.356309,670796
27.881183,-82.355713,670796
35.810974,-80.769359,216691
-33.7318,151.29879,1236777
-29.58241,152.77574,1208881
-34.7944904,138.7286469,20231
35.75991,139.73578,3112944
27.882244,-82.356396,670796
27.882071,-82.356341,670796
-33.63591858,151.3243744,1227428
35.65353,139.74393,150051
40.51269,-81.30117,307575
30.650786,-91.154897,497178
35.481737,-82.876725,348551
27.88031,-82.35064,569519
27.88039,-82.3509,569519
35.303354,-80.79248,178526
35.506466,-80.847679,369221
35.059252,-80.680326,409099
27.88237,-82.34987,569519
27.88074,-82.35087,569519
35.9064871,139.6287539,25139128
35.4593,139.62198,25139128
27.88157,-82.3511,569519
35.66255,139.70013,25139128
27.88204,-82.3514,569519
38.732713,-90.274946,132186
39.98591,-75.24857,7750620
35.523532,-80.69452,278417
33.953582,-80.381415,58201
-35.70427,150.17707,1169687
25.96997,-80.22742,4448931
35.8078098,139.7137916,25139128
25.96868,-80.22776,3061295
35.71405,140.01273,25139128
-33.70987,150.37218,1164398
-28.6223445,150.3394273,1163673
39.3136,-84.390614,271028
43.64943,-72.30628,283181
34.9977184,135.9173624,25139128
36.833,-78.73411,278315
26.09291,-80.16943,2197502
26.3291,-81.7996,2119099
32.401244,-86.276147,101935
27.98467,-81.9178,2068563
27.98479,-81.91826,1706804
27.98229,-81.91886,2076205
-34.08204,151.00511,1170678
27.98269,-81.91785,1706804
35.672205,139.786531,12290011
27.984017,-81.91886,36345
27.984017,-81.91886,61761
-31.83120079,149.7277395,1133298
36.032832,-95.890736,214918
-34.7698951,137.595917,149476
30.009171,-95.306662,276210
39.451766,-75.715074,309704
44.46763,-71.1901,96016
26.27132,-81.75691,168772
36.85458,-96.91597,153180
42.476883,-88.036159,456248
-33.68229432,151.2258623,1144279
26.036319,-80.167103,17999604
54.63771197,-1.69335389,2521717
26.0321,-81.66129,3087230
-33.87057657,151.2090552,1110024
26.22445,-80.29174,20921250
35.624961,-80.28235,179589
26.34552,-81.81697,1172127
28.524848,-81.592491,9107045
28.524848,-81.592491,1157452
28.524848,-81.592491,131108
28.524848,-81.592491,131108
40.206072,-74.760572,120875
35.245044,-87.337587,113443
32.34095,-99.652382,156781
-35.4376,149.20698,1092611
38.91207,139.85707,8363752
41.503711,-87.68425,270908
-30.28392082,153.0975162,1092536
-35.3075699,149.1099161,1298583
25.93308,-80.29848,1078017
40.0949,-80.72921,126399
38.91207,139.85707,5614546
18.4898,-66.79331,27239227
39.144904,-84.59249,180852
-33.72692,150.38569,1116647
40.750257,-86.380994,117324
-33.85019,151.10766,1088294
39.96386,-75.1435636,160276
35.293228,-81.530685,261426
25.94734,-80.29763,1078017
-36.23527,149.12238,1084027
38.91207,139.85707,6098533
-34.45145,150.44724,1082552
25.94735,-80.29763,1078017
43.77372,-79.244853,8952436
39.974161,-82.006908,287259
43.709206,-79.314126,8734084
42.011544,-88.184147,531705
49.136324,-122.887305,26272090
-32.89129,151.7184,1081566
43.707498,-79.561814,26460004
45.558241,-73.729839,27953676
46.306309,-79.437318,20048512
-33.1881192,138.003869,468309
43.191982,-79.810526,22842103
25.701178,-80.356654,2305274
25.701178,-80.356654,2286005
35.491736,-96.48366,101803
52.65315258,0.14719048,1785268
-32.7686,151.59071,1081566
38.91207,139.85707,7325199
25.701178,-80.356654,3056037
-36.03745,146.94934,1081566
-32.3458286,138.0405769,60312
31.78298,-90.79551,119033
27.444416,-82.473069,766924
35.080587,137.153972,4601
27.45513,-82.51029,766924
25.67795,-80.36829,3814331
25.47013,-80.43884,5787261
31.30953,120.617644,104925406
39.9712694,116.4898587,21564356
-31.10776783,150.9042264,341347
33.82251,-78.68512,552145
39.974194,-75.252121,267792
26.44365,-80.08495,3139589
35.34018,-94.411712,309088
25.656,-80.42639,657643
31.24771,121.47262,3175984
31.24771,121.47262,2717306
-31.28758,149.28762,340734
41.715921,-72.668199,508029
32.2405,-90.235069,243328
-30.93706,147.87186,340734
30.207135,-81.547746,1022176
31.263475,-94.315159,17360
30.207135,-81.547746,1086062
30.207135,-81.547746,1022176
30.207135,-81.547746,1086062
-29.26472793,148.0714546,340432
42.292058,-89.085033,349235
-29.96239,146.86477,340432
35.21692,-97.471704,318548
30.207135,-81.547746,1022176
-36.42187,148.61131,340432
-29.87167,150.56634,340432
35.423988,-97.454981,124952
39.279822,-76.536504,413000
-30.34001,149.7478,340432
-33.80668,122.07422,2226
22.3282,114.19155,341975
40.047767,-75.148218,257507
39.80819,-75.51521,58565768
-30.22812,149.44,340432
-30.22812,149.44,340432
-12.48549502,130.9792777,254432
45.56058,122.78284,61573472
26.259737,-80.287906,1061615
39.14921,-77.23294,96318440
41.615108,-81.493693,478764
26.259737,-80.287906,204025
30.374856,-87.692518,1933471
35.611015,-78.680166,246973
40.463695,-79.962058,661589
30.225586,-81.555297,1003564
-33.8714,150.93387,340192
32.79023,-89.11474,129556
40.4332149,-80.0122171,582540
31.76621,119.94722,67345380
