48.198,131.586,64
48.011,132.948,31
48.001,132.605,54
48.023,132.196,100
48.021,132.21,100
48.02,132.225,35
47.784,132.707,63
47.789,132.173,45
47.883,131.307,94
47.882,131.323,92
47.874,131.305,66
47.872,131.32,69
47.466,134.367,67
47.861,130.8,49
47.861,130.794,78
47.428,134.049,69
47.707,131.446,59
47.717,131.078,63
47.624,131.001,76
47.196,134.307,37
47.195,134.32,69
47.636,130.529,78
47.604,130.736,55
47.126,134.279,95
47.125,134.292,100
47.57,130.755,72
47.118,134.276,91
47.116,134.289,88
47.108,134.341,54
47.513,130.823,85
47.214,133.182,100
47.212,133.195,84
47.496,130.78,62
47.489,130.664,52
47.096,133.775,54
47.21,132.512,56
47.208,132.526,71
47.216,132.335,78
47.214,132.349,67
47.194,132.43,59
47.35,130.996,63
47.341,130.898,79
47.339,130.913,77
47.127,132.583,73
46.89,134.249,57
46.888,134.261,53
47.146,132.288,49
47.107,132.592,41
47.098,132.59,16
47.06,132.827,64
47.058,132.84,78
47.21,131.484,59
47.073,132.506,74
47.038,132.709,61
47.189,131.171,67
47.007,132.658,64
47.02,132.356,67
47.255,130.207,67
47.253,130.224,69
47.03,132.129,81
47.028,132.143,55
47.236,130.287,64
47.103,131.374,83
47.101,131.389,75
46.931,132.602,84
46.962,132.212,56
46.967,132.121,55
46.951,132.246,69
46.949,132.26,68
46.977,131.89,81
46.563,134.641,53
47.085,130.462,76
46.999,131.143,58
47.11,130.044,69
46.562,134.339,68
46.553,134.336,31
46.975,131.068,37
47.025,130.54,22
46.94,131.276,72
46.52,134.433,75
47.015,130.538,75
47.014,130.554,0
46.519,134.379,83
46.511,134.43,100
46.509,134.443,85
46.935,131.152,77
46.752,132.639,58
46.517,134.325,44
46.516,134.338,87
46.514,134.351,40
46.51,134.376,90
46.508,134.389,86
46.742,132.637,96
46.741,132.65,88
46.505,134.348,87
46.503,134.361,67
46.501,134.374,57
46.875,131.502,56
47.044,129.892,40
47.015,130.168,40
46.504,134.101,28
46.493,134.111,93
46.895,130.965,74
46.486,134.096,74
46.441,134.216,45
46.847,130.954,74
46.418,134.182,33
46.626,132.621,42
46.421,134.097,68
46.419,134.109,38
46.933,129.991,46
46.392,134.168,51
46.39,134.181,45
46.755,131.37,81
46.81,130.734,59
46.795,130.778,46
46.772,130.898,83
46.77,130.914,59
46.665,131.594,61
46.786,130.401,45
46.742,130.791,54
46.512,132.5,49
46.774,130.234,75
46.734,130.503,30
46.713,130.514,64
46.711,130.53,52
46.621,131.316,61
46.301,133.708,49
46.601,131.289,92
46.599,131.304,76
46.689,130.454,44
46.477,132.133,71
46.655,130.575,39
46.395,132.546,61
46.662,130.237,45
46.478,131.818,79
46.477,131.832,73
46.66,130.169,16
46.658,130.186,80
46.418,132.146,72
46.665,129.93,0
46.624,130.304,45
46.405,132.051,71
46.631,129.872,35
46.287,132.393,51
46.544,130.016,49
46.019,134.124,84
46.017,134.137,87
46.506,130.09,40
45.987,134.155,66
45.985,134.167,42
46.498,130.071,32
46.496,130.087,36
46.468,130.343,65
46.454,130.187,61
46.445,130.267,70
46.44,130.314,33
45.979,133.762,63
46.357,130.519,65
46.161,132.145,57
46.16,132.158,76
46.003,133.33,39
45.936,133.737,34
46.169,131.936,56
46.144,132.078,28
46.306,130.421,63
46.175,131.529,38
45.882,133.661,74
46.056,132.049,51
46.318,129.762,61
46.279,130.119,59
46.277,130.135,58
46.211,130.63,65
46.209,130.645,67
46.262,129.801,44
46.261,129.817,34
46.019,131.814,63
46.221,129.718,34
46.084,130.763,44
46.082,130.778,57
46.097,130.472,53
45.993,131.281,60
45.979,131.321,73
46.041,130.707,59
45.957,131.418,51
46.135,129.472,76
46.134,129.488,45
46.085,129.85,40
45.941,131.115,60
45.974,130.747,73
45.9,131.37,33
45.831,131.923,62
45.941,130.951,33
45.888,131.308,74
45.937,130.814,75
45.935,130.807,36
45.933,130.822,51
45.9,130.935,27
45.842,131.407,76
45.999,129.891,48
45.876,130.974,55
45.78,131.749,50
45.829,131.199,22
45.847,130.967,80
45.811,131.268,20
45.791,131.351,82
45.782,131.349,18
45.771,131.238,63
45.762,131.236,71
45.675,131.926,70
45.88,130.055,61
45.6,132.361,36
45.589,132.372,72
45.761,130.836,71
45.835,129.908,52
45.406,133.304,52
45.404,133.316,55
45.643,131.375,39
45.626,131.513,55
45.624,131.527,50
45.596,131.675,71
45.547,131.761,64
45.546,131.775,79
45.535,131.583,77
45.509,131.787,61
45.481,131.507,43
45.471,131.589,69
45.469,131.603,62
45.562,130.771,56
45.486,131.395,62
45.474,131.491,45
45.458,131.388,61
45.432,131.438,52
45.431,131.452,49
45.556,130.139,43
45.554,130.154,66
45.418,131.321,76
45.553,130.148,74
45.364,131.401,65
45.32,131.17,59
45.255,131.691,77
45.311,131.167,62
45.316,130.965,64
45.22,131.082,74
45.201,130.721,37
44.965,132.003,49
44.966,131.793,77
45.023,131.194,27
45.078,130.656,56
44.908,131.942,93
44.907,131.955,25
44.899,131.94,71
44.949,130.724,33
44.944,129.883,45
44.528,132.648,46
44.828,129.908,60
44.482,132.577,59
44.58,131.712,68
44.578,131.725,78
44.802,129.602,68
44.457,132.427,75
44.762,129.878,36
44.455,132.103,20
44.453,132.116,29
44.444,132.114,64
44.468,131.569,88
44.385,132.204,73
44.46,131.575,61
44.378,132.196,56
44.404,131.791,67
44.397,131.776,26
44.395,131.789,37
44.36,131.914,61
44.338,131.808,44
44.295,131.704,55
44.294,131.717,79
44.2,132.419,61
44.284,131.714,54
44.268,131.697,53
44.266,131.71,100
44.241,131.904,52
44.26,131.702,83
44.258,131.715,64
44.084,132.655,65
44.479,129.3,66
44.199,131.66,93
44.198,131.673,71
44.192,131.645,79
44.19,131.658,92
44.158,131.903,61
44.059,132.635,89
44.057,132.648,93
44.466,129.232,74
44.154,131.863,64
44.468,129.226,78
44.376,129.592,62
44.375,129.607,64
43.874,133.22,39
44.082,131.579,68
44.041,131.461,81
44.039,131.474,90
44.03,131.472,80
44.272,129.341,46
44.273,129.335,65
44.223,129.42,41
43.957,131.197,63
43.953,131.156,52
43.838,131.824,84
43.836,131.837,60
44.016,129.271,46
43.679,130.839,54
43.215,132.594,64
43.23,132.421,55
43.204,130.89,38
43.683,125.507,58
43.023,129.683,68
43.021,129.697,71
42.985,129.498,43
42.975,129.496,63
42.974,129.489,60
42.93,129.435,72
42.835,129.38,32
42.785,129.81,67
42.825,129.378,59
42.806,129.277,52
42.787,129.348,32
42.766,129.359,40
42.608,130.667,44
42.753,129.296,32
42.747,129.355,50
42.767,129.086,39
42.755,129.19,50
42.752,129.129,60
42.75,129.144,74
42.727,129.164,73
42.669,129.228,72
42.592,129.1,70
42.591,129.115,35
42.584,128.991,25
42.545,128.977,77
42.502,129,57
42.5,129.015,74
42.382,129.256,78
42.198,129.177,81
-29.911,-62.996,58
-29.547,-61.03,82
-29.537,-61.032,88
12.84,-12.943,100
12.788,-12.616,74
12.834,-12.966,23
12.832,-12.955,32
12.83,-12.944,100
12.376,-10.369,47
12.306,-11.276,75
12.304,-11.262,86
12.791,-14.474,100
12.168,-10.789,69
11.869,-11.077,59
11.062,-12.781,66
13.497,-12.241,56
13.495,-12.23,65
43.524,-5.731,18
41.822,-8.034,70
41.393,-7.882,100
41.392,-7.87,100
40.984,-8.11,100
40.982,-8.098,19
40.973,-8.106,56
35.206,-5.534,68
-8.078,148.091,46
-8.077,148.084,52
-7.029,146.972,68
-29.583,149.529,54
-28.282,150.823,35
-28.183,151.519,90
-28.184,151.505,37
-25.978,146.993,38
-25.671,149.735,81
-25.673,149.718,83
-23.455,148.247,80
-37.794,148.391,0
-37.793,148.384,0
-37.764,148.382,19
-37.647,148.596,55
-37.645,148.589,42
-37.543,148.58,59
-37.417,149.085,49
-37.401,149.111,50
-37.217,147.474,100
-37.219,147.439,100
-37.222,147.468,97
-37.224,147.434,96
-37.206,147.471,93
-37.208,147.436,93
-36.937,149.415,34
-36.923,149.415,88
-36.925,149.388,83
-36.944,149.411,20
-36.93,149.41,91
-36.932,149.384,75
-35.893,146.992,64
-35.878,146.351,42
-35.72,146.89,80
-35.765,145.672,69
-35.767,145.625,72
-35.711,146.114,90
-35.763,145.667,56
-35.707,146.109,83
-35.619,147.105,75
-35.569,146.874,75
-35.603,146.188,49
-35.575,146.867,80
-35.594,146.222,76
-35.597,146.18,53
-35.563,146.178,46
-35.432,145.635,73
-35.429,145.626,57
-35.198,147.405,67
-35.21,147.193,74
-35.212,147.157,79
-35.306,145.238,76
-35.308,145.189,98
-35.214,147.185,79
-35.216,147.15,73
-35.183,147.431,68
-35.305,145.229,87
-35.307,145.181,94
-35.143,147.139,70
-34.979,147.813,66
-34.883,147.667,85
-34.884,147.663,78
-34.869,147.662,76
-34.876,147.561,66
-34.878,147.527,69
-34.751,148.345,68
-34.747,148.338,72
-34.788,147.017,69
-34.823,146.078,81
-34.825,146.036,81
-34.721,147.369,68
-34.778,147.012,70
-34.834,146.075,81
-34.836,146.033,76
-34.725,147.365,65
-34.651,148.234,87
-34.715,146.746,66
-34.717,146.708,86
-34.679,146.819,77
-34.721,146.739,72
-34.724,146.701,82
-34.685,146.812,77
-34.513,148.508,41
-34.515,148.48,48
-34.57,147.413,98
-34.572,147.379,100
-34.473,148.676,71
-34.482,148.535,77
-34.557,147.378,59
-34.482,148.673,65
-34.573,147.409,88
-34.576,147.374,93
-34.479,148.53,76
-34.558,147.407,98
-34.56,147.373,100
-34.465,148.324,75
-34.467,148.294,79
-34.536,147.017,68
-34.451,147.665,72
-34.451,147.657,73
-34.391,146.888,79
-34.395,146.92,70
-34.397,146.883,78
-34.385,146.542,71
-34.341,147.025,68
-34.344,146.989,93
-34.274,147.861,89
-34.328,146.987,79
-34.376,146.534,66
-34.27,147.885,77
-34.273,147.854,86
-34.33,147.016,86
-34.332,146.981,91
-34.247,148.009,65
-34.219,147.043,83
-34.242,146.328,41
-34.208,147.038,83
-34.213,146.708,67
-34.236,146.323,51
-33.997,147.752,75
-33.997,147.747,76
-33.942,147.449,79
-33.944,147.416,88
-33.943,147.442,86
-33.945,147.409,84
-33.87,147.165,76
-33.856,147.194,65
-33.858,147.16,74
-33.787,146.058,76
-33.79,146.016,56
-33.69,146.927,37
-33.695,146.923,52
-33.296,147.506,60
-33.176,148.724,71
-33.126,147.796,61
-33.081,148.236,75
-33.083,148.208,86
-33.125,147.791,64
-33.077,148.231,81
-33.079,148.203,82
-32.887,148.03,70
-32.884,148.025,65
-32.782,146.195,74
-32.785,146.156,59
-32.79,146.188,74
-32.472,147.959,72
-32.357,149.117,77
-32.469,147.952,61
-32.359,149.111,78
-32.426,147.139,44
-31.668,149.039,67
-31.67,149.015,70
-31.671,149.032,63
-31.445,150.257,69
-31.453,150.254,74
-30.855,150.313,87
1.797,-74.037,67
1.804,-74.032,36
2.712,-73.704,46
3.369,-74.1,53
3.367,-74.112,65
4.874,-69.028,54
4.873,-69.038,45
6.311,-68.022,84
6.321,-68.023,71
6.586,-66.96,78
6.135,-71.879,49
7.375,-63.411,59
7.376,-63.416,55
6.725,-69.737,72
6.723,-69.746,58
6.732,-69.748,38
6.74,-69.745,64
7.45,-64.404,60
6.468,-71.869,40
7.517,-64.814,61
7.577,-64.562,66
7.014,-69.297,15
7.026,-69.278,48
7.184,-68.205,90
7.182,-68.217,24
7.23,-68.164,21
7.229,-68.176,37
7.229,-68.17,66
7.41,-67.129,55
7.131,-69.462,73
7.14,-69.463,61
7.47,-67.281,64
6.579,-73.892,56
7.69,-67.337,72
7.693,-68.579,79
7.572,-69.666,69
7.706,-69.474,83
8.047,-67.244,82
8.058,-67.246,59
8.349,-65.145,54
8.362,-65.147,60
8.362,-65.133,38
8.36,-65.153,67
8.378,-65.114,51
7.924,-69.64,46
7.923,-69.649,62
8.468,-67.89,74
8.466,-67.903,68
8.478,-67.892,100
8.477,-67.904,100
8.445,-68.226,41
8.63,-67.437,100
8.64,-67.439,77
8.91,-67.129,98
8.908,-67.143,100
8.976,-67.319,66
9.646,-63.542,75
9.642,-63.571,100
9.657,-63.573,91
9.65,-63.629,98
9.644,-63.549,84
9.641,-63.577,92
9.659,-63.551,83
9.656,-63.58,93
9.652,-63.608,75
9.649,-63.636,93
9.73,-63.471,55
9.281,-67.263,65
9.279,-67.277,96
9.743,-63.479,62
9.281,-67.268,91
9.279,-67.283,71
9.698,-66.099,74
9.703,-66.088,66
9.515,-67.839,67
9.448,-69.249,66
9.447,-69.26,67
10.058,-64.896,69
9.809,-67.254,60
9.571,-69.027,100
9.569,-69.039,100
9.827,-70.504,61
10.124,-71.927,69
11.083,-72.684,69
11.622,-70.222,100
18.356,-71.29,79
18.924,-70.351,81
20.741,-76.346,34
21.137,-78.239,81
21.146,-78.233,55
21.144,-78.246,53
21.655,-78.335,81
21.652,-78.348,46
21.665,-78.337,100
21.663,-78.35,100
22.24,-80.19,56
22.237,-80.207,47
26.768,-77.43,16
26.673,-78.495,100
26.671,-78.506,92
27.257,-80.501,90
28.493,-80.914,39
44.814,-96.258,100
44.814,-96.265,100
13.831,109.274,0
15.267,100.539,74
15.203,100.343,77
15.202,100.352,73
15.181,100.11,0
13.926,107.838,67
13.927,107.854,63
15.061,100.118,50
14.963,100.597,41
14.806,101.102,74
13.631,105.364,70
14.382,100.287,70
13.098,107.982,62
13.8,101.783,82
13.799,101.793,69
13.567,100.938,67
13.566,100.947,50
12.872,101.339,61
11.596,104.908,0
11.491,104.631,41
11.148,106.334,67
11.146,106.329,65
10.625,103.637,18
10.614,103.635,62
3.522,101.907,52
3.314,101.517,47
3.243,101.444,47
2.921,101.481,29
2.012,103.071,31
1.45,103.907,28
32.685,103.439,74
32.684,103.45,61
29.728,104.504,53
29.319,104.836,42
28.862,105.526,41
26.132,112.826,56
26.126,112.857,63
26.118,112.823,78
26.111,112.853,82
26.119,112.817,21
26.112,112.847,83
27.352,106.008,70
27.31,105.455,36
27.026,104.855,44
27.024,104.865,87
27.023,104.876,31
27.015,104.864,77
26.461,106.74,51
25.876,106.794,71
25.874,106.806,60
26.572,101.668,74
25.532,105.973,79
25.527,105.977,74
25.606,105.126,45
25.311,106.909,60
25.469,105.463,51
25.259,106.612,58
25.105,106.115,67
24.904,105.529,42
24.744,106.115,69
24.222,103.815,32
23.374,104.227,44
23.053,102.046,51
23.613,96.151,75
22.039,107.268,70
22.036,107.282,58
23.08,99.819,70
23.231,96.34,82
23.23,96.334,79
23.228,96.354,73
22.477,101.826,29
22.812,96.366,64
22.81,96.384,67
22.516,98.732,44
21.844,103.066,52
22.338,98.835,57
21.837,100.81,53
22.051,99.099,51
22.301,96.548,78
22.309,96.543,76
21.743,100.821,60
21.096,104.372,85
21.239,102.174,64
21.836,97.278,57
20.82,104.485,62
21.821,97.105,81
21.819,97.122,70
20.665,104.872,75
21.1,101.407,82
21.099,101.417,65
21.349,99.5,61
20.57,104.828,65
20.568,104.839,70
21.387,99.116,76
20.599,104.374,80
20.448,104.558,74
20.446,104.568,62
21.41,97.602,56
21.409,97.616,76
21.207,97.864,73
21.345,96.36,46
21.032,99.027,63
21.57,93.978,100
21.567,94.004,64
21.021,98.952,73
21.02,98.964,61
21.021,98.958,79
21.569,93.971,96
21.567,93.998,85
20.473,102.368,70
21.006,97.926,54
20.881,98.855,52
20.879,98.867,56
21.335,93.906,66
20.444,101.359,68
21.335,93.9,51
20.34,101.445,52
20.935,96.55,40
19.875,104.336,68
20.942,96.544,72
20.532,99.727,57
20.509,99.898,69
19.796,104.587,69
20.379,100.509,62
20.132,102.114,94
20.131,102.124,100
19.744,104.609,59
20.112,102.124,80
19.843,103.712,98
19.841,103.723,90
20.653,97.727,54
20.993,94.012,33
19.981,102.077,100
19.98,102.087,100
19.978,102.096,78
19.901,102.431,74
19.9,102.44,74
19.888,102.268,84
19.886,102.278,84
19.774,103.027,38
19.776,102.948,56
19.747,103.082,34
19.805,102.641,92
19.578,104.04,57
19.783,102.476,65
20.491,96.981,74
20.31,97.993,56
19.663,102.664,88
19.661,102.673,70
19.612,102.636,77
19.203,104.949,46
19.202,104.961,66
20.282,97.008,75
19.498,102.776,49
19.478,102.543,38
19.488,102.352,67
19.308,102.996,47
20.041,97.495,44
19.94,97.576,73
19.958,97.141,63
19.959,97.134,74
18.724,103.19,66
18.723,103.2,62
18.913,101.441,54
19.745,94.565,69
19.386,97.712,65
19.305,98.19,57
19.304,98.202,68
19.435,96.926,22
19.426,96.916,35
19.39,96.929,89
19.362,97.158,70
19.36,97.172,59
19.37,96.619,38
19.368,96.635,87
19.318,96.762,96
19.316,96.779,100
19.306,96.76,73
19.304,96.778,100
19.252,96.746,71
19.219,96.727,89
18.654,100.936,61
18.46,102.261,50
18.451,102.26,18
18.458,101.9,61
18.457,101.909,64
19.128,96.821,69
18.317,102.293,70
18.315,102.302,71
18.306,102.301,24
18.767,98.898,26
18.334,101.931,45
18.883,96.869,70
18.882,96.883,100
17.664,105.135,83
17.535,105.773,35
17.533,105.787,41
18.812,96.793,58
17.491,105.746,57
17.134,107.015,13
18.173,100.432,67
17.273,106.156,62
17.794,102.819,59
17.121,106.837,54
17.115,106.869,67
17.112,106.886,81
17.708,102.779,51
17.706,102.788,75
17.831,101.274,73
18.313,97.601,70
17.094,105.845,72
17.083,105.843,77
18.188,96.76,65
18.189,96.754,71
17.818,97.968,34
16.515,106.464,47
17.178,101.395,75
17.17,101.384,79
17.1,101.858,66
17.333,100.193,53
17.588,97.866,51
17.31,99.903,68
16.9,102.63,46
16.899,102.64,42
16.697,102.026,73
16.506,102.905,34
16.538,102.101,44
15.418,108.36,70
15.319,108.602,69
16.819,99.052,71
16.503,101.032,51
16.926,97.277,39
16.92,97.284,68
16.482,100.479,66
16.391,100.343,25
16.124,100.977,46
16.343,98.182,28
15.891,99.58,71
15.889,99.59,58
15.883,99.583,57
16.334,95.655,21
15.599,100.347,73
50.868,108.847,53
54.785,112.446,87
54.409,112.538,65
51.884,107.878,59
51.882,107.895,63
-12.525,-46.531,22
42.941,133.08,59
42.921,132.679,69
42.614,130.66,81
43.202,132.613,79
43.198,132.595,78
43.357,133.345,75
43.219,132.587,83
43.216,132.568,73
43.207,132.406,41
42.617,129.539,42
42.543,128.979,70
43.297,131.643,70
43.293,131.622,68
42.831,129.34,67
42.824,129.312,82
42.827,129.335,76
42.82,129.307,78
43.454,131.941,62
43.465,131.936,66
43.615,132.51,24
43.018,129.689,48
43.51,131.871,55
44.055,133.18,73
44.081,133.206,49
43.778,131.682,74
43.887,132.1,52
44.169,133.345,58
43.868,131.662,97
43.863,131.643,89
44.629,135.365,58
44.015,131.745,72
44.011,131.726,72
44.014,131.741,78
44.026,131.457,56
44.028,131.411,90
44.372,132.65,56
44.365,132.614,52
44.194,131.641,93
44.19,131.621,96
44.197,131.657,75
44.193,131.637,96
44.189,131.617,92
44.316,132.124,87
44.312,132.105,73
44.289,131.704,36
44.285,131.685,61
44.39,132.187,39
44.289,131.697,59
44.354,131.899,59
44.368,131.914,51
44.365,131.895,87
44.373,131.768,94
44.369,131.748,36
44.449,132.084,78
44.445,132.066,81
44.31,131.344,41
44.398,131.773,25
44.308,131.341,40
44.464,131.808,70
44.46,131.789,82
44.615,132.145,49
44.611,132.126,68
45.212,133.509,71
45.215,133.518,68
45.212,133.503,22
45.518,134.393,77
45.515,134.379,94
45.494,133.395,0
45.354,131.839,44
45.803,133.777,60
45.591,132.367,70
45.43,131.45,36
45.876,133.661,69
45.998,134.295,0
46.008,134.291,41
45.942,133.68,60
46.246,134.109,36
46.244,134.094,83
46.241,134.079,53
46.228,134.006,62
46.253,134.091,85
46.25,134.076,80
46.258,134.097,43
46.209,133.656,52
46.207,133.641,63
45.798,131.291,70
46.384,134.169,31
46.605,135.416,45
46.394,134.166,47
45.828,131.147,29
46.021,132.051,58
46.423,134.108,51
46.421,134.094,80
45.962,131.525,74
46.506,134.438,25
46.502,134.363,34
46.5,134.349,73
45.968,131.536,63
45.965,131.517,66
46.553,134.6,57
46.516,134.328,49
46.478,134.112,83
46.525,134.325,33
46.558,134.343,83
46.555,134.328,95
46.567,134.339,58
46.888,134.257,41
46.842,133.936,62
46.637,132.48,41
46.315,130.528,84
46.74,132.633,41
46.318,130.542,54
46.314,130.521,82
47.109,134.284,53
47.107,134.27,60
47.17,134.271,56
47.2,134.275,68
47.21,134.272,31
46.945,132.496,64
47.016,132.764,85
47.04,132.84,55
47.002,132.631,52
47.116,133.024,79
46.656,130.574,42
47.416,134.558,58
47.413,134.544,88
46.993,132.147,58
47.072,132.509,73
47.069,132.493,76
46.692,130.579,76
47.207,133.187,91
47.204,133.172,73
46.772,130.91,22
46.703,130.575,57
47.217,133.184,39
47.107,132.583,27
46.977,131.894,71
46.974,131.877,68
46.77,130.847,46
47.109,132.593,62
46.973,131.889,82
47.1,132.491,35
47.097,132.475,51
46.772,130.839,74
47.119,132.536,49
47.116,132.52,68
47.518,134.72,57
46.781,130.772,55
47.686,135.706,75
47.468,134.367,60
47.149,132.524,34
47.659,134.955,77
47.668,134.952,70
47.207,132.336,64
47.67,134.908,88
47.668,134.894,35
47.095,131.7,62
47.092,131.682,73
47.098,131.544,63
47.826,135.532,74
47.739,134.876,52
47.737,134.862,51
47.891,135.524,31
47.747,134.365,62
47.745,134.351,56
47.536,133.099,61
47.184,131.138,36
48.048,135.822,82
47.905,134.919,76
47.903,134.906,84
47.914,134.916,89
47.911,134.902,85
47.528,132.708,55
47.923,134.913,94
47.92,134.899,91
47.932,134.91,92
47.929,134.896,93
47.927,134.882,52
47.611,132.704,57
47.991,134.824,72
47.989,134.81,57
47.586,132.349,65
47.345,130.994,56
47.35,130.909,99
47.347,130.89,98
48.114,135.12,55
47.353,130.901,100
47.349,130.882,83
47.397,131.005,60
48.001,134.145,46
47.999,134.131,58
47.84,132.818,57
47.535,131,69
47.531,130.981,89
47.963,133.142,58
47.52,130.626,56
48.431,135.65,83
48.273,134.598,64
48.198,134.148,64
48.196,134.134,74
47.611,130.959,44
48.008,132.943,0
48.396,134.898,69
48.394,134.885,84
48.402,134.881,32
47.612,130.559,62
48.023,132.223,88
48.02,132.207,92
48.017,132.191,26
48.033,132.22,46
48.03,132.203,100
48.027,132.187,95
48.388,133.077,62
48.287,132.518,92
48.284,132.502,96
48.272,132.438,81
48.421,133.209,59
48.418,133.194,45
48.296,132.514,84
48.294,132.498,100
48.291,132.482,20
48.282,132.434,39
48.744,135.085,70
48.741,135.071,0
48.43,133.205,18
48.455,133.044,87
48.452,133.029,74
48.465,133.04,34
48.67,134.179,53
48.68,134.176,47
48.665,134.09,39
48.651,134.005,67
48.212,131.562,67
48.208,131.544,67
48.677,134.101,49
48.674,134.087,81
48.215,131.523,97
48.664,133.969,89
48.662,133.955,32
48.711,134.202,46
48.67,133.96,70
48.731,134.209,87
48.683,133.924,90
48.681,133.91,81
48.847,134.802,50
48.74,134.145,81
48.751,134.156,44
48.713,133.928,62
48.769,134.089,83
48.766,134.075,69
48.755,134.003,35
48.778,134.085,88
48.775,134.071,89
48.907,134.657,76
48.905,134.643,38
48.916,134.653,82
48.914,134.64,100
48.912,134.626,69
48.695,132.976,47
